  2.9300000e+002  1.7000000e+001 -1.1160771e+000
  3.0400000e+002  3.0000000e+001 -9.8279372e-001
  3.0200000e+002  4.2000000e+001 -1.0141970e+000
  2.0700000e+002  5.0000000e+001 -1.4601391e+000
  1.8500000e+002  2.4000000e+002 -1.7894653e+000
  2.2000000e+002  2.4000000e+002 -1.7681919e+000
  1.6100000e+002  1.7000000e+001 -1.6539376e+000
  1.3700000e+002  1.7000000e+001 -1.4164776e+000
  5.6000000e+001  2.3900000e+002 -2.5234484e+000
  1.7600000e+002  1.9000000e+001 -1.0468770e+000
  1.9700000e+002  1.9000000e+001 -1.2691773e+000
  1.8500000e+002  2.3000000e+001  1.8925469e+000
  2.0900000e+002  3.6000000e+001  2.0432933e+000
  1.7500000e+002  3.1000000e+001 -1.1712808e+000
  4.8000000e+001  1.4400000e+002  0.0000000e+000
  7.8000000e+001  2.3900000e+002 -2.4668517e+000
  9.4000000e+001  2.3900000e+002 -2.1432561e+000
  1.5500000e+002  1.4300000e+002  2.4945455e+000
  4.9000000e+001  7.2000000e+001  2.4534477e+000
  3.3000000e+001  2.2300000e+002 -2.6176733e+000
  6.7000000e+001  2.3900000e+002 -2.4805495e+000
  3.7000000e+001  5.7000000e+001 -7.0125992e-001
  2.7900000e+002  1.2200000e+002 -1.2895641e+000
  3.3000000e+001  7.4000000e+001  2.3561945e+000
  2.5900000e+002  8.0000000e+001 -1.2095926e+000
  2.8000000e+001  8.2000000e+001 -8.1241861e-001
  3.9000000e+001  8.2000000e+001 -8.5024219e-001
  1.5700000e+002  2.4000000e+002 -1.7894653e+000
  1.4600000e+002  1.5600000e+002  5.5659932e-001
  2.4200000e+002  1.9400000e+002  1.8313987e+000
  1.4600000e+002  1.7100000e+002  7.2055414e-001
  2.6900000e+002  1.9500000e+002 -1.3734008e+000
  2.6700000e+002  2.0100000e+002  1.8925469e+000
  1.4600000e+002  1.9200000e+002  8.1316880e-001
  1.6600000e+002  2.0400000e+002 -1.9890207e+000
  2.9300000e+002  2.0800000e+002  1.7467360e+000
  2.4000000e+002  2.3900000e+002 -2.1432561e+000
  2.7100000e+002  2.3300000e+002 -1.5707963e+000
  2.4300000e+002  2.3400000e+002  1.6152115e+000
  2.5800000e+002  2.4000000e+002  1.5707963e+000
  2.3900000e+002  6.5000000e+001  2.2455373e+000
  2.3700000e+002  6.7000000e+001 -1.1902899e+000
  2.3900000e+002  6.7000000e+001  1.0714496e+000
  2.9000000e+001  1.7300000e+002 -2.9793938e+000
  2.8000000e+001  1.7500000e+002 -4.7089386e-001
  3.0000000e+001  1.7500000e+002  6.2879629e-001
  1.4800000e+002  1.3300000e+002 -1.1743550e+000
  1.5000000e+002  1.3300000e+002  2.3561945e+000
  1.4900000e+002  1.3500000e+002 -2.1866895e-001
  2.2200000e+002  2.0800000e+002  1.9513027e+000
  2.2000000e+002  2.0900000e+002 -1.7152379e+000
  2.2200000e+002  2.1000000e+002  1.0855693e+000
  1.9200000e+002  1.4300000e+002  2.2565258e+000
  1.9000000e+002  1.4400000e+002 -1.3909428e+000
  1.9200000e+002  1.4500000e+002  1.0303768e+000
  2.9300000e+002  1.7000000e+001  1.0000000e+000
  2.9200000e+002  1.7000000e+001  1.0000000e+000
  2.9100000e+002  1.8000000e+001  1.0000000e+000
  2.9000000e+002  1.8000000e+001  1.0000000e+000
  2.8900000e+002  1.9000000e+001  1.0000000e+000
  2.8800000e+002  1.9000000e+001  1.0000000e+000
  2.8700000e+002  2.0000000e+001  1.0000000e+000
  2.8600000e+002  2.1000000e+001  1.0000000e+000
  2.8500000e+002  2.1000000e+001  1.0000000e+000
  2.8400000e+002  2.2000000e+001  1.0000000e+000
  3.0400000e+002  3.0000000e+001  2.0000000e+000
  3.0300000e+002  3.1000000e+001  2.0000000e+000
  3.0200000e+002  3.1000000e+001  2.0000000e+000
  3.0100000e+002  3.2000000e+001  2.0000000e+000
  3.0000000e+002  3.3000000e+001  2.0000000e+000
  2.9900000e+002  3.3000000e+001  2.0000000e+000
  2.9800000e+002  3.4000000e+001  2.0000000e+000
  2.9700000e+002  3.5000000e+001  2.0000000e+000
  2.9600000e+002  3.5000000e+001  2.0000000e+000
  2.9500000e+002  3.6000000e+001  2.0000000e+000
  3.0200000e+002  4.2000000e+001  3.0000000e+000
  3.0100000e+002  4.3000000e+001  3.0000000e+000
  3.0000000e+002  4.3000000e+001  3.0000000e+000
  2.9900000e+002  4.4000000e+001  3.0000000e+000
  2.9800000e+002  4.4000000e+001  3.0000000e+000
  2.9700000e+002  4.5000000e+001  3.0000000e+000
  2.9600000e+002  4.6000000e+001  3.0000000e+000
  2.9500000e+002  4.6000000e+001  3.0000000e+000
  2.9400000e+002  4.7000000e+001  3.0000000e+000
  2.9300000e+002  4.8000000e+001  3.0000000e+000
  2.0700000e+002  5.0000000e+001  4.0000000e+000
  2.0600000e+002  5.0000000e+001  4.0000000e+000
  2.0500000e+002  5.0000000e+001  4.0000000e+000
  2.0400000e+002  5.0000000e+001  4.0000000e+000
  2.0300000e+002  5.0000000e+001  4.0000000e+000
  2.0200000e+002  5.0000000e+001  4.0000000e+000
  2.0100000e+002  5.1000000e+001  4.0000000e+000
  2.0000000e+002  5.1000000e+001  4.0000000e+000
  1.9900000e+002  5.1000000e+001  4.0000000e+000
  1.9800000e+002  5.2000000e+001  4.0000000e+000
  1.8500000e+002  2.4000000e+002  5.0000000e+000
  1.8400000e+002  2.4000000e+002  5.0000000e+000
  1.8300000e+002  2.3900000e+002  5.0000000e+000
  1.8200000e+002  2.3900000e+002  5.0000000e+000
  1.8100000e+002  2.3900000e+002  5.0000000e+000
  1.8000000e+002  2.3900000e+002  5.0000000e+000
  1.7900000e+002  2.3900000e+002  5.0000000e+000
  1.7800000e+002  2.3900000e+002  5.0000000e+000
  1.7700000e+002  2.3800000e+002  5.0000000e+000
  1.7600000e+002  2.3800000e+002  5.0000000e+000
  2.2000000e+002  2.4000000e+002  6.0000000e+000
  2.1900000e+002  2.4000000e+002  6.0000000e+000
  2.1800000e+002  2.3900000e+002  6.0000000e+000
  2.1700000e+002  2.3900000e+002  6.0000000e+000
  2.1600000e+002  2.3900000e+002  6.0000000e+000
  2.1500000e+002  2.3900000e+002  6.0000000e+000
  2.1400000e+002  2.3900000e+002  6.0000000e+000
  2.1300000e+002  2.3900000e+002  6.0000000e+000
  2.1200000e+002  2.3900000e+002  6.0000000e+000
  2.1100000e+002  2.3800000e+002  6.0000000e+000
  1.6100000e+002  1.7000000e+001  7.0000000e+000
